Timestamp,Value,Type
12:45:00 AM.33,"Soil Moisture: 50.00 %\r\n",received
12:45:00 AM.129,"Temperature: 24.40 °C, Humidity: 23.00 %\r\n",received
12:45:00 AM.129,"Soil Moisture: 50.00 %\r\n",received
12:45:00 AM.241,"Temperature: 24.40 °C, Humidity: 23.00 %\r\n",received
12:45:00 AM.241,"Soil Moisture: 50.00 %\r\n",received
12:45:00 AM.336,"Temperature: 24.40 °C, Humidity: 23.00 %\r\n",received
12:45:00 AM.336,"Soil Moisture: 51.00 %\r\n",received
12:45:00 AM.450,"Temperature: 24.40 °C, Humidity: 23.00 %\r\n",received
12:45:00 AM.450,"Soil Moisture: 50.00 %\r\n",received
12:45:00 AM.530,"Temperature: 24.40 °C, Humidity: 23.00 %\r\n",received
12:45:00 AM.530,"Soil Moisture: 50.00 %\r\n",received
12:45:00 AM.626,"Temperature: 24.40 °C, Humidity: 23.00 %\r\n",received
12:45:00 AM.626,"Soil Moisture: 50.00 %\r\n",received
12:45:00 AM.721,"Temperature: 24.40 °C, Humidity: 23.00 %\r\n",received
12:45:00 AM.721,"Soil Moisture: 50.00 %\r\n",received
12:45:00 AM.818,"Temperature: 24.40 °C, Humidity: 23.00 %\r\n",received
12:45:00 AM.818,"Soil Moisture: 50.00 %\r\n",received
12:45:00 AM.897,"Temperature: 24.40 °C, Humidity: 23.00 %\r\n",received
12:45:00 AM.897,"Soil Moisture: 51.00 %\r\n",received
12:45:00 AM.992,"Temperature: 24.40 °C, Humidity: 23.00 %\r\n",received
12:45:00 AM.992,"Soil Moisture: 51.00 %\r\n",received
12:45:01 AM.88,"Temperature: 24.40 °C, Humidity: 23.00 %\r\n",received
12:45:01 AM.88,"Soil Moisture: 51.00 %\r\n",received
12:45:01 AM.185,"Temperature: 24.40 °C, Humidity: 23.00 %\r\n",received
12:45:01 AM.185,"Soil Moisture: 51.00 %\r\n",received
12:45:01 AM.282,"Temperature: 24.40 °C, Humidity: 23.00 %\r\n",received
12:45:01 AM.282,"Soil Moisture: 51.00 %\r\n",received
12:45:01 AM.361,"Temperature: 24.40 °C, Humidity: 23.00 %\r\n",received
12:45:01 AM.361,"Soil Moisture: 51.00 %\r\n",received
12:45:01 AM.457,"Temperature: 24.40 °C, Humidity: 23.00 %\r\n",received
12:45:01 AM.457,"Soil Moisture: 51.00 %\r\n",received
12:45:01 AM.553,"Temperature: 24.40 °C, Humidity: 23.00 %\r\n",received
12:45:01 AM.553,"Soil Moisture: 51.00 %\r\n",received
12:45:01 AM.649,"Temperature: 24.40 °C, Humidity: 23.00 %\r\n",received
12:45:01 AM.649,"Soil Moisture: 51.00 %\r\n",received
12:45:01 AM.729,"Temperature: 24.40 °C, Humidity: 23.00 %\r\n",received
12:45:01 AM.729,"Soil Moisture: 51.00 %\r\n",received
12:45:01 AM.825,"Temperature: 24.40 °C, Humidity: 23.00 %\r\n",received
12:45:01 AM.825,"Soil Moisture: 52.00 %\r\n",received
12:45:01 AM.938,"Temperature: 24.40 °C, Humidity: 23.00 %\r\n",received
12:45:01 AM.938,"Soil Moisture: 52.00 %\r\n",received
12:45:02 AM.33,"Temperature: 24.40 °C, Humidity: 23.00 %\r\n",received
12:45:02 AM.33,"Soil Moisture: 51.00 %\r\n",received
12:45:02 AM.129,"Temperature: 24.40 °C, Humidity: 23.00 %\r\n",received
12:45:02 AM.129,"Soil Moisture: 52.00 %\r\n",received
12:45:02 AM.241,"Temperature: 24.40 °C, Humidity: 23.00 %\r\n",received
12:45:02 AM.241,"Soil Moisture: 51.00 %\r\n",received
12:45:02 AM.337,"Temperature: 24.40 °C, Humidity: 23.00 %\r\n",received
12:45:02 AM.337,"Soil Moisture: 50.00 %\r\n",received
12:45:02 AM.449,"Temperature: 24.40 °C, Humidity: 23.00 %\r\n",received
12:45:02 AM.449,"Soil Moisture: 50.00 %\r\n",received
12:45:02 AM.529,"Temperature: 24.40 °C, Humidity: 23.00 %\r\n",received
12:45:02 AM.529,"Soil Moisture: 51.00 %\r\n",received
12:45:02 AM.625,"Temperature: 24.40 °C, Humidity: 23.00 %\r\n",received
12:45:02 AM.625,"Soil Moisture: 51.00 %\r\n",received
12:45:02 AM.721,"Temperature: 24.40 °C, Humidity: 23.00 %\r\n",received
12:45:02 AM.721,"Soil Moisture: 52.00 %\r\n",received
12:45:02 AM.817,"Temperature: 24.40 °C, Humidity: 23.00 %\r\n",received
12:45:02 AM.817,"Soil Moisture: 51.00 %\r\n",received
12:45:02 AM.914,"Temperature: 24.40 °C, Humidity: 23.00 %\r\n",received
12:45:02 AM.914,"Soil Moisture: 51.00 %\r\n",received
12:45:03 AM.25,"Temperature: 24.40 °C, Humidity: 23.00 %\r\n",received
12:45:03 AM.25,"Soil Moisture: 51.00 %\r\n",received
12:45:03 AM.105,"Temperature: 24.40 °C, Humidity: 23.00 %\r\n",received
12:45:03 AM.105,"Soil Moisture: 51.00 %\r\n",received
12:45:03 AM.202,"Temperature: 24.40 °C, Humidity: 23.00 %\r\n",received
12:45:03 AM.202,"Soil Moisture: 51.00 %\r\n",received
12:45:03 AM.298,"Temperature: 24.40 °C, Humidity: 23.00 %\r\n",received
12:45:03 AM.298,"Soil Moisture: 51.00 %\r\n",received
12:45:03 AM.393,"Temperature: 24.40 °C, Humidity: 23.00 %\r\n",received
12:45:03 AM.393,"Soil Moisture: 51.00 %\r\n",received
12:45:03 AM.474,"Temperature: 24.40 °C, Humidity: 23.00 %\r\n",received
12:45:03 AM.474,"Soil Moisture: 51.00 %\r\n",received
12:45:03 AM.569,"Temperature: 24.40 °C, Humidity: 23.00 %\r\n",received
12:45:03 AM.569,"Soil Moisture: 51.00 %\r\n",received
12:45:03 AM.665,"Temperature: 24.40 °C, Humidity: 23.00 %\r\n",received
12:45:03 AM.665,"Soil Moisture: 51.00 %\r\n",received
12:45:03 AM.760,"Temperature: 24.40 °C, Humidity: 23.00 %\r\n",received
12:45:03 AM.760,"Soil Moisture: 51.00 %\r\n",received
12:45:03 AM.841,"Temperature: 24.40 °C, Humidity: 23.00 %\r\n",received
12:45:03 AM.841,"Soil Moisture: 51.00 %\r\n",received
12:45:03 AM.937,"Temperature: 24.40 °C, Humidity: 23.00 %\r\n",received
12:45:03 AM.937,"Soil Moisture: 51.00 %\r\n",received
12:45:04 AM.34,"Temperature: 24.40 °C, Humidity: 23.00 %\r\n",received
12:45:04 AM.34,"Soil Moisture: 51.00 %\r\n",received
12:45:04 AM.129,"Temperature: 24.40 °C, Humidity: 23.00 %\r\n",received
12:45:04 AM.129,"Soil Moisture: 52.00 %\r\n",received
12:45:04 AM.258,"Temperature: 24.40 °C, Humidity: 24.00 %\r\n",received
12:45:04 AM.258,"Soil Moisture: 52.00 %\r\n",received
12:45:04 AM.369,"Temperature: 24.40 °C, Humidity: 24.00 %\r\n",received
12:45:04 AM.369,"Soil Moisture: 52.00 %\r\n",received
12:45:04 AM.465,"Temperature: 24.40 °C, Humidity: 24.00 %\r\n",received
12:45:04 AM.465,"Soil Moisture: 52.00 %\r\n",received
12:45:04 AM.545,"Temperature: 24.40 °C, Humidity: 24.00 %\r\n",received
12:45:04 AM.545,"Soil Moisture: 52.00 %\r\n",received
12:45:04 AM.640,"Temperature: 24.40 °C, Humidity: 24.00 %\r\n",received
12:45:04 AM.640,"Soil Moisture: 51.00 %\r\n",received
12:45:04 AM.754,"Temperature: 24.40 °C, Humidity: 24.00 %\r\n",received
12:45:04 AM.754,"Soil Moisture: 51.00 %\r\n",received
12:45:04 AM.850,"Temperature: 24.40 °C, Humidity: 24.00 %\r\n",received
12:45:04 AM.850,"Soil Moisture: 51.00 %\r\n",received
12:45:04 AM.944,"Temperature: 24.40 °C, Humidity: 24.00 %\r\n",received
12:45:04 AM.944,"Soil Moisture: 51.00 %\r\n",received
12:45:05 AM.41,"Temperature: 24.40 °C, Humidity: 24.00 %\r\n",received
12:45:05 AM.41,"Soil Moisture: 51.00 %\r\n",received
12:45:05 AM.122,"Temperature: 24.40 °C, Humidity: 24.00 %\r\n",received
12:45:05 AM.122,"Soil Moisture: 51.00 %\r\n",received
12:45:05 AM.218,"Temperature: 24.40 °C, Humidity: 24.00 %\r\n",received
12:45:05 AM.218,"Soil Moisture: 51.00 %\r\n",received
12:45:05 AM.313,"Temperature: 24.40 °C, Humidity: 24.00 %\r\n",received
12:45:05 AM.313,"Soil Moisture: 50.00 %\r\n",received
12:45:05 AM.426,"Temperature: 24.40 °C, Humidity: 24.00 %\r\n",received
12:45:05 AM.426,"Soil Moisture: 51.00 %\r\n",received
12:45:05 AM.522,"Temperature: 24.40 °C, Humidity: 24.00 %\r\n",received
12:45:05 AM.522,"Soil Moisture: 51.00 %\r\n",received
12:45:05 AM.601,"Temperature: 24.40 °C, Humidity: 24.00 %\r\n",received
12:45:05 AM.601,"Soil Moisture: 51.00 %\r\n",received
12:45:05 AM.697,"Temperature: 24.40 °C, Humidity: 24.00 %\r\n",received
12:45:05 AM.697,"Soil Moisture: 52.00 %\r\n",received
12:45:05 AM.793,"Temperature: 24.40 °C, Humidity: 24.00 %\r\n",received
12:45:05 AM.793,"Soil Moisture: 51.00 %\r\n",received
12:45:05 AM.892,"Temperature: 24.40 °C, Humidity: 24.00 %\r\n",received
12:45:05 AM.892,"Soil Moisture: 51.00 %\r\n",received
12:45:06 AM.0,"Temperature: 24.40 °C, Humidity: 24.00 %\r\n",received
12:45:06 AM.0,"Soil Moisture: 53.00 %\r\n",received
12:45:06 AM.81,"Temperature: 24.40 °C, Humidity: 24.00 %\r\n",received
12:45:06 AM.81,"Soil Moisture: 51.00 %\r\n",received
12:45:06 AM.177,"Temperature: 24.40 °C, Humidity: 24.00 %\r\n",received
12:45:06 AM.177,"Soil Moisture: 51.00 %\r\n",received
12:45:06 AM.289,"Temperature: 24.40 °C, Humidity: 24.00 %\r\n",received
12:45:06 AM.289,"Soil Moisture: 51.00 %\r\n",received
12:45:06 AM.387,"Temperature: 24.40 °C, Humidity: 24.00 %\r\n",received
12:45:06 AM.387,"Soil Moisture: 51.00 %\r\n",received
12:45:06 AM.482,"Temperature: 24.40 °C, Humidity: 24.00 %\r\n",received
12:45:06 AM.482,"Soil Moisture: 51.00 %\r\n",received
12:45:06 AM.577,"Temperature: 24.40 °C, Humidity: 24.00 %\r\n",received
12:45:06 AM.577,"Soil Moisture: 51.00 %\r\n",received
12:45:06 AM.657,"Temperature: 24.40 °C, Humidity: 24.00 %\r\n",received
12:45:06 AM.657,"Soil Moisture: 51.00 %\r\n",received
12:45:06 AM.753,"Temperature: 24.40 °C, Humidity: 24.00 %\r\n",received
12:45:06 AM.753,"Soil Moisture: 50.00 %\r\n",received
12:45:06 AM.866,"Temperature: 24.40 °C, Humidity: 24.00 %\r\n",received
12:45:06 AM.866,"Soil Moisture: 50.00 %\r\n",received
12:45:06 AM.961,"Temperature: 24.40 °C, Humidity: 24.00 %\r\n",received
12:45:06 AM.961,"Soil Moisture: 50.00 %\r\n",received
12:45:07 AM.41,"Temperature: 24.40 °C, Humidity: 24.00 %\r\n",received
12:45:07 AM.41,"Soil Moisture: 50.00 %\r\n",received
12:45:07 AM.136,"Temperature: 24.40 °C, Humidity: 24.00 %\r\n",received
12:45:07 AM.136,"Soil Moisture: 50.00 %\r\n",received
12:45:07 AM.233,"Temperature: 24.40 °C, Humidity: 24.00 %\r\n",received
12:45:07 AM.233,"Soil Moisture: 51.00 %\r\n",received
12:45:07 AM.330,"Temperature: 24.40 °C, Humidity: 24.00 %\r\n",received
12:45:07 AM.330,"Soil Moisture: 51.00 %\r\n",received
12:45:07 AM.441,"Temperature: 24.40 °C, Humidity: 24.00 %\r\n",received
12:45:07 AM.441,"Soil Moisture: 51.00 %\r\n",received
12:45:07 AM.538,"Temperature: 24.40 °C, Humidity: 24.00 %\r\n",received
12:45:07 AM.538,"Soil Moisture: 51.00 %\r\n",received
12:45:07 AM.617,"Temperature: 24.40 °C, Humidity: 24.00 %\r\n",received
12:45:07 AM.617,"Soil Moisture: 51.00 %\r\n",received
12:45:07 AM.713,"Temperature: 24.40 °C, Humidity: 24.00 %\r\n",received
12:45:07 AM.713,"Soil Moisture: 51.00 %\r\n",received
12:45:07 AM.809,"Temperature: 24.40 °C, Humidity: 24.00 %\r\n",received
12:45:07 AM.809,"Soil Moisture: 51.00 %\r\n",received
12:45:07 AM.905,"Temperature: 24.40 °C, Humidity: 24.00 %\r\n",received
12:45:07 AM.905,"Soil Moisture: 51.00 %\r\n",received
12:45:07 AM.986,"Temperature: 24.40 °C, Humidity: 24.00 %\r\n",received
12:45:07 AM.986,"Soil Moisture: 51.00 %\r\n",received
12:45:08 AM.81,"Temperature: 24.40 °C, Humidity: 24.00 %\r\n",received
12:45:08 AM.81,"Soil Moisture: 51.00 %\r\n",received
12:45:08 AM.178,"Temperature: 24.40 °C, Humidity: 24.00 %\r\n",received
12:45:08 AM.178,"Soil Moisture: 51.00 %\r\n",received
12:45:08 AM.289,"Temperature: 24.40 °C, Humidity: 24.00 %\r\n",received
12:45:08 AM.289,"Soil Moisture: 51.00 %\r\n",received
12:45:08 AM.385,"Temperature: 24.40 °C, Humidity: 24.00 %\r\n",received
12:45:08 AM.385,"Soil Moisture: 51.00 %\r\n",received
12:45:08 AM.483,"Temperature: 24.40 °C, Humidity: 24.00 %\r\n",received
12:45:08 AM.483,"Soil Moisture: 51.00 %\r\n",received
12:45:08 AM.577,"Temperature: 24.40 °C, Humidity: 24.00 %\r\n",received
12:45:08 AM.577,"Soil Moisture: 51.00 %\r\n",received
12:45:08 AM.657,"Temperature: 24.40 °C, Humidity: 24.00 %\r\n",received
12:45:08 AM.657,"Soil Moisture: 51.00 %\r\n",received
12:45:08 AM.753,"Temperature: 24.40 °C, Humidity: 24.00 %\r\n",received
12:45:08 AM.753,"Soil Moisture: 51.00 %\r\n",received
12:45:08 AM.849,"Temperature: 24.40 °C, Humidity: 24.00 %\r\n",received
12:45:08 AM.849,"Soil Moisture: 51.00 %\r\n",received
12:45:08 AM.945,"Temperature: 24.40 °C, Humidity: 24.00 %\r\n",received
12:45:08 AM.945,"Soil Moisture: 51.00 %\r\n",received
12:45:09 AM.28,"Temperature: 24.40 °C, Humidity: 24.00 %\r\n",received
12:45:09 AM.28,"Soil Moisture: 51.00 %\r\n",received
12:45:09 AM.121,"Temperature: 24.40 °C, Humidity: 24.00 %\r\n",received
12:45:09 AM.121,"Soil Moisture: 51.00 %\r\n",received
12:45:09 AM.217,"Temperature: 24.40 °C, Humidity: 24.00 %\r\n",received
12:45:09 AM.217,"Soil Moisture: 51.00 %\r\n",received
12:45:09 AM.313,"Temperature: 24.40 °C, Humidity: 24.00 %\r\n",received
12:45:09 AM.313,"Soil Moisture: 51.00 %\r\n",received
12:45:09 AM.408,"Temperature: 24.40 °C, Humidity: 24.00 %\r\n",received
12:45:09 AM.408,"Soil Moisture: 51.00 %\r\n",received
12:45:09 AM.489,"Temperature: 24.40 °C, Humidity: 24.00 %\r\n",received
12:45:09 AM.489,"Soil Moisture: 51.00 %\r\n",received
12:45:09 AM.586,"Temperature: 24.40 °C, Humidity: 24.00 %\r\n",received
12:45:09 AM.586,"Soil Moisture: 51.00 %\r\n",received
12:45:09 AM.681,"Temperature: 24.40 °C, Humidity: 24.00 %\r\n",received
12:45:09 AM.681,"Soil Moisture: 51.00 %\r\n",received
12:45:09 AM.778,"Temperature: 24.40 °C, Humidity: 24.00 %\r\n",received
12:45:09 AM.778,"Soil Moisture: 51.00 %\r\n",received
12:45:09 AM.857,"Temperature: 24.40 °C, Humidity: 24.00 %\r\n",received
12:45:09 AM.857,"Soil Moisture: 52.00 %\r\n",received
12:45:09 AM.970,"Temperature: 24.40 °C, Humidity: 24.00 %\r\n",received
12:45:09 AM.970,"Soil Moisture: 50.00 %\r\n",received
12:45:10 AM.65,"Temperature: 24.40 °C, Humidity: 24.00 %\r\n",received
12:45:10 AM.65,"Soil Moisture: 50.00 %\r\n",received
12:45:10 AM.162,"Temperature: 24.40 °C, Humidity: 24.00 %\r\n",received
12:45:10 AM.162,"Soil Moisture: 50.00 %\r\n",received
12:45:10 AM.257,"Temperature: 24.40 °C, Humidity: 24.00 %\r\n",received
12:45:10 AM.257,"Soil Moisture: 50.00 %\r\n",received
12:45:10 AM.369,"Temperature: 24.40 °C, Humidity: 24.00 %\r\n",received
12:45:10 AM.369,"Soil Moisture: 50.00 %\r\n",received
12:45:10 AM.480,"Temperature: 24.40 °C, Humidity: 24.00 %\r\n",received
12:45:10 AM.480,"Soil Moisture: 50.00 %\r\n",received
12:45:10 AM.560,"Temperature: 24.40 °C, Humidity: 24.00 %\r\n",received
12:45:10 AM.560,"Soil Moisture: 50.00 %\r\n",received
12:45:10 AM.657,"Temperature: 24.40 °C, Humidity: 24.00 %\r\n",received
12:45:10 AM.657,"Soil Moisture: 50.00 %\r\n",received
12:45:10 AM.752,"Temperature: 24.40 °C, Humidity: 24.00 %\r\n",received
12:45:10 AM.752,"Soil Moisture: 50.00 %\r\n",received
12:45:10 AM.849,"Temperature: 24.40 °C, Humidity: 24.00 %\r\n",received
12:45:10 AM.849,"Soil Moisture: 50.00 %\r\n",received
12:45:10 AM.928,"Temperature: 24.40 °C, Humidity: 24.00 %\r\n",received
12:45:10 AM.928,"Soil Moisture: 50.00 %\r\n",received
12:45:11 AM.24,"Temperature: 24.40 °C, Humidity: 24.00 %\r\n",received
12:45:11 AM.24,"Soil Moisture: 50.00 %\r\n",received
12:45:11 AM.120,"Temperature: 24.40 °C, Humidity: 24.00 %\r\n",received
12:45:11 AM.120,"Soil Moisture: 50.00 %\r\n",received
12:45:11 AM.216,"Temperature: 24.40 °C, Humidity: 24.00 %\r\n",received
12:45:11 AM.216,"Soil Moisture: 50.00 %\r\n",received
12:45:11 AM.313,"Temperature: 24.40 °C, Humidity: 24.00 %\r\n",received
12:45:11 AM.313,"Soil Moisture: 50.00 %\r\n",received
12:45:11 AM.392,"Temperature: 24.40 °C, Humidity: 24.00 %\r\n",received
12:45:11 AM.392,"Soil Moisture: 50.00 %\r\n",received
12:45:11 AM.488,"Temperature: 24.40 °C, Humidity: 24.00 %\r\n",received
12:45:11 AM.488,"Soil Moisture: 50.00 %\r\n",received
12:45:11 AM.585,"Temperature: 24.40 °C, Humidity: 24.00 %\r\n",received
12:45:11 AM.585,"Soil Moisture: 50.00 %\r\n",received
12:45:11 AM.680,"Temperature: 24.40 °C, Humidity: 24.00 %\r\n",received
12:45:11 AM.680,"Soil Moisture: 50.00 %\r\n",received
12:45:11 AM.760,"Temperature: 24.40 °C, Humidity: 24.00 %\r\n",received
12:45:11 AM.760,"Soil Moisture: 50.00 %\r\n",received
12:45:11 AM.857,"Temperature: 24.40 °C, Humidity: 24.00 %\r\n",received
12:45:11 AM.857,"Soil Moisture: 50.00 %\r\n",received
12:45:11 AM.952,"Temperature: 24.40 °C, Humidity: 24.00 %\r\n",received
12:45:11 AM.952,"Soil Moisture: 50.00 %\r\n",received
12:45:12 AM.49,"Temperature: 24.40 °C, Humidity: 24.00 %\r\n",received
12:45:12 AM.49,"Soil Moisture: 50.00 %\r\n",received
12:45:12 AM.145,"Temperature: 24.40 °C, Humidity: 24.00 %\r\n",received
12:45:12 AM.145,"Soil Moisture: 51.00 %\r\n",received
12:45:12 AM.257,"Temperature: 24.40 °C, Humidity: 24.00 %\r\n",received
12:45:12 AM.257,"Soil Moisture: 50.00 %\r\n",received
12:45:12 AM.370,"Temperature: 24.40 °C, Humidity: 24.00 %\r\n",received
12:45:12 AM.370,"Soil Moisture: 50.00 %\r\n",received
12:45:12 AM.466,"Temperature: 24.40 °C, Humidity: 24.00 %\r\n",received
12:45:12 AM.466,"Soil Moisture: 51.00 %\r\n",received
12:45:12 AM.545,"Temperature: 24.40 °C, Humidity: 24.00 %\r\n",received
12:45:12 AM.545,"Soil Moisture: 53.00 %\r\n",received
12:45:12 AM.641,"Temperature: 24.40 °C, Humidity: 24.00 %\r\n",received
12:45:12 AM.641,"Soil Moisture: 53.00 %\r\n",received
12:45:12 AM.753,"Temperature: 24.40 °C, Humidity: 24.00 %\r\n",received
12:45:12 AM.753,"Soil Moisture: 53.00 %\r\n",received
12:45:12 AM.850,"Temperature: 24.40 °C, Humidity: 24.00 %\r\n",received
12:45:12 AM.850,"Soil Moisture: 53.00 %\r\n",received
12:45:12 AM.929,"Temperature: 24.40 °C, Humidity: 24.00 %\r\n",received
12:45:12 AM.929,"Soil Moisture: 53.00 %\r\n",received
12:45:13 AM.25,"Temperature: 24.40 °C, Humidity: 24.00 %\r\n",received
12:45:13 AM.25,"Soil Moisture: 53.00 %\r\n",received
12:45:13 AM.121,"Temperature: 24.40 °C, Humidity: 24.00 %\r\n",received
12:45:13 AM.121,"Soil Moisture: 53.00 %\r\n",received
12:45:13 AM.217,"Temperature: 24.40 °C, Humidity: 24.00 %\r\n",received
12:45:13 AM.217,"Soil Moisture: 52.00 %\r\n",received
12:45:13 AM.329,"Temperature: 24.40 °C, Humidity: 24.00 %\r\n",received
12:45:13 AM.329,"Soil Moisture: 53.00 %\r\n",received
12:45:13 AM.409,"Temperature: 24.40 °C, Humidity: 24.00 %\r\n",received
12:45:13 AM.409,"Soil Moisture: 52.00 %\r\n",received
12:45:13 AM.505,"Temperature: 24.40 °C, Humidity: 24.00 %\r\n",received
12:45:13 AM.505,"Soil Moisture: 53.00 %\r\n",received
12:45:13 AM.605,"Temperature: 24.40 °C, Humidity: 24.00 %\r\n",received
12:45:13 AM.605,"Soil Moisture: 52.00 %\r\n",received
12:45:13 AM.696,"Temperature: 24.40 °C, Humidity: 24.00 %\r\n",received
12:45:13 AM.696,"Soil Moisture: 52.00 %\r\n",received
12:45:13 AM.793,"Temperature: 24.40 °C, Humidity: 24.00 %\r\n",received
12:45:13 AM.793,"Soil Moisture: 52.00 %\r\n",received
12:45:13 AM.872,"Temperature: 24.40 °C, Humidity: 24.00 %\r\n",received
12:45:13 AM.872,"Soil Moisture: 52.00 %\r\n",received
12:45:13 AM.969,"Temperature: 24.40 °C, Humidity: 24.00 %\r\n",received
12:45:13 AM.969,"Soil Moisture: 52.00 %\r\n",received
12:45:14 AM.65,"Temperature: 24.40 °C, Humidity: 24.00 %\r\n",received
12:45:14 AM.65,"Soil Moisture: 52.00 %\r\n",received
12:45:14 AM.160,"Temperature: 24.40 °C, Humidity: 24.00 %\r\n",received
12:45:14 AM.160,"Soil Moisture: 52.00 %\r\n",received
12:45:14 AM.241,"Temperature: 24.40 °C, Humidity: 24.00 %\r\n",received
12:45:14 AM.241,"Soil Moisture: 52.00 %\r\n",received
12:45:14 AM.337,"Temperature: 24.40 °C, Humidity: 24.00 %\r\n",received
12:45:14 AM.337,"Soil Moisture: 52.00 %\r\n",received
12:45:14 AM.461,"Temperature: 24.40 °C, Humidity: 24.00 %\r\n",received
12:45:14 AM.461,"Soil Moisture: 52.00 %\r\n",received
12:45:14 AM.545,"Temperature: 24.40 °C, Humidity: 24.00 %\r\n",received
12:45:14 AM.545,"Soil Moisture: 52.00 %\r\n",received
12:45:14 AM.641,"Temperature: 24.40 °C, Humidity: 24.00 %\r\n",received
12:45:14 AM.641,"Soil Moisture: 52.00 %\r\n",received
12:45:14 AM.738,"Temperature: 24.40 °C, Humidity: 24.00 %\r\n",received
12:45:14 AM.738,"Soil Moisture: 52.00 %\r\n",received
12:45:14 AM.817,"Temperature: 24.40 °C, Humidity: 24.00 %\r\n",received
12:45:14 AM.817,"Soil Moisture: 52.00 %\r\n",received
12:45:14 AM.914,"Temperature: 24.40 °C, Humidity: 24.00 %\r\n",received
12:45:14 AM.914,"Soil Moisture: 52.00 %\r\n",received
12:45:15 AM.7,"Temperature: 24.40 °C, Humidity: 24.00 %\r\n",received
12:45:15 AM.7,"Soil Moisture: 52.00 %\r\n",received
12:45:15 AM.105,"Temperature: 24.40 °C, Humidity: 24.00 %\r\n",received
12:45:15 AM.105,"Soil Moisture: 52.00 %\r\n",received
12:45:15 AM.201,"Temperature: 24.40 °C, Humidity: 24.00 %\r\n",received
12:45:15 AM.201,"Soil Moisture: 52.00 %\r\n",received
12:45:15 AM.280,"Temperature: 24.40 °C, Humidity: 24.00 %\r\n",received
12:45:15 AM.280,"Soil Moisture: 52.00 %\r\n",received
12:45:15 AM.377,"Temperature: 24.40 °C, Humidity: 24.00 %\r\n",received
12:45:15 AM.377,"Soil Moisture: 52.00 %\r\n",received
12:45:15 AM.473,"Temperature: 24.40 °C, Humidity: 24.00 %\r\n",received
12:45:15 AM.473,"Soil Moisture: 52.00 %\r\n",received
12:45:15 AM.568,"Temperature: 24.40 °C, Humidity: 24.00 %\r\n",received
12:45:15 AM.568,"Soil Moisture: 52.00 %\r\n",received
12:45:15 AM.648,"Temperature: 24.40 °C, Humidity: 24.00 %\r\n",received
12:45:15 AM.648,"Soil Moisture: 52.00 %\r\n",received
12:45:15 AM.744,"Temperature: 24.40 °C, Humidity: 24.00 %\r\n",received
12:45:15 AM.744,"Soil Moisture: 52.00 %\r\n",received
12:45:15 AM.841,"Temperature: 24.40 °C, Humidity: 24.00 %\r\n",received
12:45:15 AM.841,"Soil Moisture: 52.00 %\r\n",received
12:45:15 AM.936,"Temperature: 24.40 °C, Humidity: 24.00 %\r\n",received
12:45:15 AM.936,"Soil Moisture: 52.00 %\r\n",received
12:45:16 AM.17,"Temperature: 24.40 °C, Humidity: 24.00 %\r\n",received
12:45:16 AM.17,"Soil Moisture: 52.00 %\r\n",received
12:45:16 AM.113,"Temperature: 24.40 °C, Humidity: 24.00 %\r\n",received
12:45:16 AM.113,"Soil Moisture: 52.00 %\r\n",received
12:45:16 AM.209,"Temperature: 24.40 °C, Humidity: 24.00 %\r\n",received
12:45:16 AM.209,"Soil Moisture: 52.00 %\r\n",received
12:45:16 AM.306,"Temperature: 24.40 °C, Humidity: 24.00 %\r\n",received
12:45:16 AM.306,"Soil Moisture: 52.00 %\r\n",received
12:45:16 AM.384,"Temperature: 24.40 °C, Humidity: 24.00 %\r\n",received
12:45:16 AM.384,"Soil Moisture: 52.00 %\r\n",received
12:45:16 AM.513,"Temperature: 24.40 °C, Humidity: 24.00 %\r\n",received
12:45:16 AM.513,"Soil Moisture: 52.00 %\r\n",received
12:45:16 AM.593,"Temperature: 24.40 °C, Humidity: 24.00 %\r\n",received
12:45:16 AM.593,"Soil Moisture: 52.00 %\r\n",received
12:45:16 AM.688,"Temperature: 24.40 °C, Humidity: 24.00 %\r\n",received
12:45:16 AM.688,"Soil Moisture: 52.00 %\r\n",received
12:45:16 AM.785,"Temperature: 24.40 °C, Humidity: 24.00 %\r\n",received
12:45:16 AM.785,"Soil Moisture: 52.00 %\r\n",received
12:45:16 AM.882,"Temperature: 24.40 °C, Humidity: 24.00 %\r\n",received
12:45:16 AM.882,"Soil Moisture: 52.00 %\r\n",received
12:45:16 AM.961,"Temperature: 24.40 °C, Humidity: 24.00 %\r\n",received
12:45:16 AM.961,"Soil Moisture: 52.00 %\r\n",received
12:45:17 AM.57,"Temperature: 24.40 °C, Humidity: 24.00 %\r\n",received
12:45:17 AM.57,"Soil Moisture: 52.00 %\r\n",received
12:45:17 AM.152,"Temperature: 24.40 °C, Humidity: 24.00 %\r\n",received
12:45:17 AM.152,"Soil Moisture: 52.00 %\r\n",received
12:45:17 AM.249,"Temperature: 24.40 °C, Humidity: 24.00 %\r\n",received
12:45:17 AM.249,"Soil Moisture: 52.00 %\r\n",received
12:45:17 AM.332,"Temperature: 24.40 °C, Humidity: 24.00 %\r\n",received
12:45:17 AM.332,"Soil Moisture: 52.00 %\r\n",received
12:45:17 AM.424,"Temperature: 24.40 °C, Humidity: 24.00 %\r\n",received
12:45:17 AM.424,"Soil Moisture: 52.00 %\r\n",received
12:45:17 AM.520,"Temperature: 24.40 °C, Humidity: 24.00 %\r\n",received
